date,close_copper,high_copper,low_copper,open_copper,volume_copper,daily_variation,daily_range,daily_return,sma_50,sma_200,volatility_5,volatility_10,rsi_14,macd,macd_signal,macd_hist,high_open_ratio,low_open_ratio,close_open_ratio,golden_cross,death_cross
2002-04-24,0.7350000143051147,0.7350000143051147,0.7300000190734863,0.7300000190734863,288.0,0.0049999952316284,0.0049999952316284,0.006849308357518,0.7334699952602386,0.6878100001811981,0.0061704894855377,0.0090315863016336,52.54239000420263,-0.0013254129188428,-0.0020865411491393,0.0007611282302965,1.006849308357518,1.0,1.006849308357518,1.0,0.0
2002-04-25,0.7285000085830688,0.7329999804496765,0.7254999876022339,0.7254999876022339,0.0,0.0030000209808349,0.0074999928474426,-0.0088435450279428,0.7334299957752228,0.6879250001907349,0.0053781837260957,0.0087623006947239,54.38595757407179,-0.0014322243493793,-0.0019556777891873,0.0005234534398079,1.0103376884570736,1.0,1.0041351082454872,1.0,0.0
2002-04-26,0.7350000143051147,0.7354999780654907,0.7310000061988831,0.7310000061988831,7294.0,0.0040000081062316,0.0044999718666076,0.0089224511262373,0.7331399965286255,0.6881100001931191,0.0052962142802509,0.0076811507521344,57.92350545496236,-0.0009810678986179,-0.0017607558110734,0.0007796879124555,1.006155912214019,1.0,1.005471967267184,1.0,0.0
2002-04-29,0.734000027179718,0.7459999918937683,0.7304999828338623,0.7319999933242798,1615.0,0.0020000338554382,0.015500009059906,-0.0013605266747405,0.7329599976539611,0.6882625004649162,0.0030413837540882,0.0052809960369097,55.11363828785657,-0.0006961885366727,-0.0015478423561933,0.0008516538195205,1.0191256812802818,0.9979508053222714,1.0027322867126751,1.0,0.0
2002-04-30,0.7325000166893005,0.7335000038146973,0.7289999723434448,0.7325000166893005,931.0,0.0,0.0045000314712524,-0.002043610946693,0.7329599976539611,0.6884175005555153,0.002715698568676,0.004472443606302,56.069372924603904,-0.0005847176393796,-0.0013552174128305,0.0007704997734509,1.0013651701059565,0.9952217825718628,1.0,1.0,0.0
2002-05-01,0.7229999899864197,0.7329999804496765,0.718999981880188,0.7329999804496765,1461.0,-0.0099999904632568,0.0139999985694885,-0.012969319435402,0.7332999980449677,0.6884825006127357,0.004916820372068,0.0053861984423546,51.052617709726725,-0.0012485563298854,-0.0013338851962415,8.532886635613784e-05,1.0,0.9809004107191108,0.9863574478445114,1.0,0.0
2002-05-02,0.7300000190734863,0.7304999828338623,0.7195000052452087,0.7200000286102295,966.0,0.0099999904632568,0.0109999775886535,0.0096819214163448,0.7337499988079071,0.6886025008559227,0.0048010536110588,0.0049835827592957,57.81252231293303,-0.0011960224271265,-0.0013063126424185,0.0001102902152919,1.0145832691755583,0.999305523131734,1.013888875091518,1.0,0.0
2002-05-03,0.718999981880188,0.7279999852180481,0.7139999866485596,0.7279999852180481,294.0,-0.0090000033378601,0.0139999985694885,-0.0150685437066968,0.7338599979877471,0.6887075006961823,0.0064381868533333,0.0065012868487869,52.35848685268553,-0.0020187293457738,-0.0014487959830896,-0.0005699333626842,1.0,0.9807692323437408,0.987637357801368,1.0,0.0
2002-05-06,0.7099999785423279,0.7160000205039978,0.7074999809265137,0.7160000205039978,414.0,-0.0060000419616699,0.0085000395774841,-0.0125173902151222,0.7340799975395202,0.6887575006484985,0.0090027951801002,0.0081076252079703,43.33333900996192,-0.0033582438150188,-0.0018306855494754,-0.0015275582655433,1.0,0.9881284366842604,0.9916200533661348,1.0,0.0
2002-05-07,0.7204999923706055,0.7204999923706055,0.7089999914169312,0.7099999785423279,2336.0,0.0105000138282775,0.0115000009536743,0.0147887523177603,0.7343899977207183,0.688850000500679,0.0072284302808411,0.0083608039371598,43.33333900996192,-0.0035318424377838,-0.0021709169271371,-0.0013609255106466,1.0147887523177603,0.9985915673864528,1.0147887523177603,1.0,0.0
2002-05-08,0.7275000214576721,0.7300000190734863,0.7204999923706055,0.7204999923706055,471.0,0.0070000290870666,0.0095000267028808,0.0097155158378767,0.7349199986457825,0.6889250007271767,0.0078692626686395,0.0078599000102123,50.97088923674304,-0.0030691969593548,-0.0023505729335806,-0.0007186240257741,1.0131853251956653,1.0,1.0097155158378768,1.0,0.0
2002-05-09,0.7250000238418579,0.7350000143051147,0.7245000004768372,0.7275000214576721,381.0,-0.0024999976158142,0.0105000138282775,-0.0034364227382496,0.735149998664856,0.6890500009059906,0.0067398260284502,0.0078139988956059,46.733667438631215,-0.0028711788363843,-0.0024546941141413,-0.0004164847222429,1.0103092682147488,0.9958762599417882,0.9965635772617504,1.0,0.0
2002-05-10,0.7329999804496765,0.734000027179718,0.7260000109672546,0.7260000109672546,228.0,0.0069999694824218,0.0080000162124633,0.0110344225444654,0.7355299985408783,0.6892700007557869,0.0086501516585483,0.0075698720549761,45.360826009238096,-0.0020451432689161,-0.0023727839450963,0.0003276406761802,1.011019305911311,1.0,1.0096418310973518,1.0,0.0
2002-05-13,0.7319999933242798,0.7329999804496765,0.7289999723434448,0.7294999957084656,1260.0,0.0024999976158142,0.0040000081062316,-0.0013642389523438,0.7356399989128113,0.6894600006937981,0.0051405182175506,0.0073418595372244,51.16277457961441,-0.0014544289822542,-0.0021891129525279,0.0007346839702736,1.0047977858283768,0.999314567007591,1.0034270015497209,1.0,0.0
2002-05-14,0.7400000095367432,0.7450000047683716,0.7310000061988831,0.7310000061988831,516.0,0.0090000033378601,0.0139999985694885,0.0109289839964783,0.7357099986076355,0.6897525006532669,0.0057662729555973,0.0084623425100918,52.80898274414101,-0.0003368660229665,-0.0018186635666156,0.001481797543649,1.019151844665894,1.0,1.012311905966539,1.0,0.0
2002-05-15,0.7429999709129333,0.7440000176429749,0.7369999885559082,0.7400000095367432,384.0,0.0029999613761901,0.0070000290870666,0.0040540018074706,0.7358599984645844,0.6900650006532669,0.0070922361397352,0.0099135162066901,58.47950403394186,0.0007818695793961,-0.0012985569374132,0.0020804265168094,1.0054054162901105,0.9959459176457132,1.0040540018074706,1.0,0.0
2002-05-16,0.734000027179718,0.7390000224113464,0.7329999804496765,0.7390000224113464,289.0,-0.0049999952316284,0.0060000419616699,-0.0121129799267111,0.7356499993801117,0.6903250008821488,0.0048270007754093,0.0100824407235166,49.431825493854966,0.0009315174078923,-0.0008525420683521,0.0017840594762444,1.0,0.991880863626916,0.9932341067929692,1.0,0.0
2002-05-17,0.7239999771118164,0.7325000166893005,0.7204999923706055,0.7300000190734863,249.0,-0.0060000419616699,0.012000024318695,-0.013624045909542,0.7352799987792968,0.690545000731945,0.0074027039259963,0.0096804521503969,44.84533833602373,0.0002404224828312,-0.0006339491581154,0.0008743716409467,1.003424654178759,0.9869862651305978,0.9917807646508212,1.0,0.0
2002-05-20,0.722000002861023,0.7229999899864197,0.7200000286102295,0.7229999899864197,173.0,-0.0009999871253967,0.0029999613761901,-0.0027623954613531,0.734779999256134,0.6907850006222724,0.0093701646898718,0.0075967795532888,44.61537897234284,-0.0004633156178676,-0.0005998224500658,0.0001365068321982,1.0,0.995850675770761,0.998616891923587,1.0,0.0
2002-05-21,0.7229999899864197,0.7260000109672546,0.722000002861023,0.7254999876022339,744.0,-0.0024999976158142,0.0040000081062316,0.0013850237138977,0.7344299995899201,0.6910300004482269,0.0090939509995801,0.0072802971063369,50.0,-0.000929626374875,-0.0006657832350277,-0.0002638431398473,1.0006892120931294,0.995175761818028,0.996554103847642,1.0,0.0
2002-05-22,0.7239999771118164,0.7294999957084656,0.7210000157356262,0.7294999957084656,284.0,-0.0055000185966491,0.0084999799728393,0.001383108076413,0.7341899991035461,0.6912600004673004,0.0048785403625722,0.0075129511380071,46.38551448178395,-0.0012046044750644,-0.000773547483035,-0.0004310569920293,1.0,0.9883482110721816,0.9924605639081496,1.0,0.0
2002-05-23,0.7319999933242798,0.7329999804496765,0.7269999980926514,0.7289999723434448,1323.0,0.0030000209808349,0.0059999823570251,0.0110497464991325,0.734119999408722,0.6915050002932549,0.0040000006556668,0.00731892701923,58.12501490117541,-0.0007681375397446,-0.0007724654943769,4.327954632297191e-06,1.005486979777754,0.9972565509922252,1.0041152552738666,1.0,0.0
2002-05-24,0.7350000143051147,0.7384999990463257,0.7350000143051147,0.7354999780654907,841.0,-0.0004999637603759,0.0034999847412109,0.0040983893554571,0.7340199995040894,0.6917925003170967,0.0058906782274515,0.0074154528228362,66.89192944415403,-0.0001781046484762,-0.0006535933251968,0.0004754886767206,1.0040788865673738,0.9993202395985232,0.9993202395985232,1.0,0.0
2002-05-28,0.7534999847412109,0.7570000290870667,0.7450000047683716,0.7450000047683716,0.0,0.0084999799728393,0.012000024318695,0.0251700273143347,0.7341699993610382,0.6921950003504753,0.0122983748697989,0.0103184032878323,70.12197160780094,0.0017619826332999,-0.0001704781334974,0.0019324607667974,1.0161074150897835,1.0,1.011409369018034,1.0,0.0
2002-05-29,0.7475000023841858,0.7605000138282776,0.746999979019165,0.7605000138282776,3674.0,-0.0130000114440917,0.0135000348091125,-0.0079628168261819,0.7339199995994568,0.6925975003838539,0.0119446664868859,0.0111210513299848,62.345689913992544,0.0027832833910166,0.0004202741714053,0.0023630092196112,1.0,0.9822484752614864,0.9829059681686906,1.0,0.0
2002-05-30,0.7490000128746033,0.7599999904632568,0.7490000128746033,0.7559999823570251,314.0,-0.0069999694824218,0.0109999775886535,0.0020067029908135,0.7335800004005432,0.6930175003409386,0.0093634898328493,0.0118128978121881,65.00001862648313,0.0036713884295912,0.0010704970230425,0.0026008914065487,1.005291016137012,0.9907407808918228,0.9907407808918228,1.0,0.0
2002-05-31,0.7615000009536743,0.7615000009536743,0.7524999976158142,0.7524999976158142,314.0,0.0090000033378601,0.0090000033378601,0.0166889023554179,0.7335800004005432,0.6935375002026558,0.0096734103301562,0.0145851001208804,66.86393829888839,0.0053225080823081,0.0019208992348956,0.0034016088474125,1.011960137363954,1.0,1.011960137363954,1.0,0.0
2002-06-03,0.7724999785423279,0.7724999785423279,0.7639999985694885,0.7664999961853027,184.0,0.0059999823570251,0.0084999799728393,0.014445144550069,0.733860000371933,0.6940800002217293,0.0103295594135564,0.0174992050838094,71.42858944964979,0.0074329560727647,0.0030233106024694,0.0044096454702952,1.0078277656710837,0.9967384244902072,1.0078277656710837,1.0,0.0
2002-06-04,0.7835000157356262,0.7900000214576721,0.765500009059906,0.7699999809265137,191.0,0.0135000348091125,0.0245000123977661,0.014239530742842,0.734630000591278,0.6947050002217293,0.0154012970590326,0.0202759474284357,72.30771676090323,0.0098792307579409,0.0043944946335637,0.0054847361243771,1.0259740792552918,0.994155880547954,1.017532513173401,1.0,0.0
2002-06-05,0.7804999947547913,0.7804999947547913,0.7724999785423279,0.7724999785423279,405.0,0.0080000162124633,0.0080000162124633,-0.0038289992604764,0.7355700004100799,0.6953375002741814,0.0142320031435538,0.0205031185830356,69.23078804091998,0.011443925994204,0.0058043809056918,0.0056395450885122,1.010356008329682,1.0,1.010356008329682,1.0,0.0
2002-06-06,0.7764999866485596,0.7764999866485596,0.7760000228881836,0.7760000228881836,187.0,0.0004999637603759,0.0004999637603759,-0.0051249303435144,0.736269999742508,0.69591000020504,0.0085615455179102,0.0186324807130372,72.9729433665852,0.0122203227435515,0.0070875692732637,0.0051327534702877,1.0006442831773577,1.0,1.0006442831773577,1.0,0.0
2002-06-07,0.7774999737739563,0.7774999737739563,0.7730000019073486,0.7774999737739563,244.0,0.0,0.0044999718666076,0.0012878134482818,0.7368599987030029,0.6965174999833107,0.0041593406716286,0.0167235629969298,82.03593840232365,0.0127691189105245,0.0082238792007159,0.0045452397098086,1.0,0.9942122546387172,1.0,1.0,0.0
2002-06-10,0.777999997138977,0.777999997138977,0.7735000252723694,0.777999997138977,160.0,0.0,0.0044999718666076,0.000643116889887,0.737209998369217,0.6970849999785423,0.0028195872846298,0.0137961316002645,84.14633082606206,0.013093458296553,0.0091977950198833,0.0038956632766697,1.0,0.9942159744432444,1.0,1.0,0.0
2002-06-11,0.7630000114440918,0.7684999704360962,0.7630000114440918,0.765999972820282,131.0,-0.0029999613761901,0.0054999589920043,-0.0192801873393911,0.7372499990463257,0.6974799999594689,0.0069227791843762,0.0129902686490231,70.83334109435351,0.0120017770957406,0.0097585914350548,0.0022431856606858,1.0032637045750925,0.996083601197602,0.996083601197602,1.0,0.0
2002-06-12,0.7620000243186951,0.7649999856948853,0.7599999904632568,0.7639999985694885,372.0,-0.0019999742507934,0.0049999952316284,-0.0013105990961966,0.7372699999809265,0.6979175001382828,0.0081501358369272,0.0109843246466098,69.79168800947217,0.0109299278703348,0.0099928587221108,0.000937069148224,1.001308883674436,0.9947643872857052,0.997382232651128,1.0,0.0
2002-06-13,0.7645000219345093,0.7649999856948853,0.7580000162124634,0.7634999752044678,321.0,0.0010000467300415,0.0069999694824218,0.0032808366614547,0.7377600002288819,0.6983900001645088,0.0080389493632436,0.0084243283110091,67.95581747937547,0.0101650323853629,0.0100272934547612,0.0001377389306016,1.001964650345949,0.9927963861550468,1.0013098189423957,1.0,0.0
2002-06-14,0.7634999752044678,0.7634999752044678,0.7534999847412109,0.7534999847412109,131.0,0.0099999904632568,0.0099999904632568,-0.0013081055609533,0.7384200000762939,0.6988300001621246,0.0066576969419018,0.0081685318591361,66.10166866022263,0.0093701386635682,0.0098958624965226,-0.0005257238329543,1.0132713877448734,1.0,1.0132713877448734,1.0,0.0
2002-06-17,0.7595000267028809,0.7609999775886536,0.7570000290870667,0.7609999775886536,160.0,-0.0014999508857727,0.0039999485015869,-0.0052389634990043,0.7391900002956391,0.6992100003361702,0.0019039344169981,0.0090892098785579,54.054082354286784,0.0083214922641601,0.0095809884500501,-0.00125949618589,1.0,0.994743825730112,0.9980289738108462,1.0,0.0
2002-06-18,0.7584999799728394,0.7599999904632568,0.7584999799728394,0.7584999799728394,153.0,0.0,0.0015000104904174,-0.0013167171756173,0.7399500000476837,0.6995925003290177,0.002559299927277,0.0086507782692715,57.97099070600339,0.007325295576596,0.0091298498753593,-0.0018045542987633,1.0019776012261348,1.0,1.0,1.0,0.0
2002-06-19,0.7559999823570251,0.7559999823570251,0.7540000081062317,0.7540000081062317,177.0,0.0019999742507934,0.0019999742507934,-0.0032959758494702,0.740569999217987,0.6999025002121926,0.003542605306458,0.0082892108239008,54.999974455171376,0.0062618904352018,0.0085562579873278,-0.0022943675521259,1.002652485715241,1.0,1.002652485715241,1.0,0.0
2002-06-20,0.75,0.7515000104904175,0.746999979019165,0.7515000104904175,301.0,-0.0015000104904174,0.0045000314712524,-0.0079364847844555,0.7411299991607666,0.7002075001597404,0.0049874798781934,0.0087472179062168,40.94488780255202,0.00487874661292,0.0078207557124462,-0.0029420090995261,1.0,0.9940119342535794,0.9980039780845265,1.0,0.0
2002-06-21,0.7419999837875366,0.7490000128746033,0.7390000224113464,0.7490000128746033,311.0,-0.0070000290870666,0.0099999904632568,-0.0106666882832845,0.7415499985218048,0.7004449999332428,0.0072680875842354,0.009493277426535,24.793428326254684,0.0031013107396206,0.0068768667178811,-0.0037755559782605,1.0,0.9866488781156656,0.9906541669335878,1.0,0.0
2002-06-24,0.7394999861717224,0.7394999861717224,0.7369999885559082,0.7379999756813049,159.0,0.0015000104904174,0.0024999976158142,-0.0033692690976258,0.7420399987697601,0.7007374998927116,0.0083561338141313,0.0090432691214858,7.69231650955507,0.0014739601944392,0.0057962854131927,-0.0043223252187535,1.0020325346068375,0.9986450038504764,1.0020325346068375,1.0,0.0
2002-06-25,0.7484999895095825,0.7519999742507935,0.7415000200271606,0.7415000200271606,0.0,0.0069999694824218,0.0104999542236328,0.0121703901367893,0.7427299988269805,0.7010874998569488,0.0065821737248014,0.0089312270593623,22.41380196263613,0.0009001221681073,0.0048170527641756,-0.0039169305960683,1.0141604233850838,1.0,1.0094402822567226,1.0,0.0
2002-06-26,0.75,0.75,0.7404999732971191,0.7419999837875366,7055.0,0.0080000162124633,0.0095000267028808,0.0020040220593726,0.7432499992847442,0.7014724999666214,0.0049117272169644,0.0085965164195568,26.12615128187504,0.0005599351248536,0.0039656292363112,-0.0034056941114576,1.0107816932442872,0.9979784224754822,1.0107816932442872,1.0,0.0
2002-06-27,0.7524999976158142,0.7609999775886536,0.75,0.75,4519.0,0.0024999976158142,0.0109999775886535,0.0033333301544189,0.7436099994182587,0.701879999935627,0.0055113580208595,0.0076267086956523,28.07021212964105,0.0004864557967869,0.0032697945484064,-0.0027833387516194,1.0146666367848711,1.0,1.003333330154419,1.0,0.0
2002-06-28,0.7674999833106995,0.7710000276565552,0.7534999847412109,0.7534999847412109,1151.0,0.0139999985694885,0.0175000429153442,0.0199335358703129,0.744449999332428,0.7024174997210503,0.010151352923057,0.0083659380767841,42.65733332999881,0.0016199229222892,0.0029398202231829,-0.0013198973008936,1.0232250076572391,1.0,1.0185799586635649,1.0,0.0
2002-07-01,0.7680000066757202,0.7720000147819519,0.7670000195503235,0.7710000276565552,1559.0,-0.0030000209808349,0.0049999952316284,0.0006514962552361,0.7451799988746644,0.702997499704361,0.00964753867469,0.0095197179128389,54.38595757407179,0.0025293942101656,0.0028577350205795,-0.0003283408104138,1.001297000116117,0.9948119222273056,0.9961089223434226,1.0,0.0
2002-07-02,0.7559999823570251,0.765999972820282,0.753000020980835,0.7559999823570251,0.0,0.0,0.012999951839447,-0.0156250315291494,0.7454599988460541,0.7035199996829032,0.0084454123830825,0.0093985834121813,45.58820951359159,0.0022558510375213,0.0027373582239678,-0.0004815071864465,1.0132275009214673,0.9960317970288344,1.0,1.0,0.0
2002-07-03,0.7484999895095825,0.753000020980835,0.7475000023841858,0.75,401.0,-0.0015000104904174,0.0055000185966491,-0.0099206256911005,0.745829998254776,0.7039874997735024,0.0088529677660257,0.0094317749600877,39.04108470546353,0.0014175388541719,0.0024733943500086,-0.0010558554958367,1.0040000279744463,0.996666669845581,0.9979999860127768,1.0,0.0
2002-07-08,0.7559999823570251,0.7639999985694885,0.7455000281333923,0.7639999985694885,775.0,-0.0080000162124633,0.0184999704360961,0.0100200306647386,0.7462499976158142,0.7044824996590614,0.0083860045727352,0.009463528800398,45.28302452636812,0.0013428772983047,0.0022472909396679,-0.0009044136413631,1.0,0.975785378965006,0.9895287745714102,1.0,0.0
2002-07-09,0.7555000185966492,0.7580000162124634,0.7534999847412109,0.7549999952316284,392.0,0.0005000233650207,0.0045000314712524,-0.0006613277407986,0.7467899978160858,0.7050074997544289,0.0070231818249342,0.0086737171031913,47.36841692488798,0.0012291951833554,0.0020436717884054,-0.00081447660505,1.003973537748056,0.998013231125972,1.0006622826068592,1.0,0.0
2002-07-10,0.7524999976158142,0.7590000033378601,0.7519999742507935,0.7580000162124634,678.0,-0.0055000185966491,0.0070000290870666,-0.0039709078848304,0.7471399974822998,0.7055174997448921,0.0032519232561623,0.0070474585916246,46.15385791018498,0.0008868021639597,0.0018122978635162,-0.0009254956995565,1.001319244200539,0.9920843775285776,0.9927440389458942,1.0,0.0
2002-07-11,0.7455000281333923,0.7484999895095825,0.7429999709129333,0.7484999895095825,404.0,-0.0029999613761901,0.0055000185966491,-0.0093022850559472,0.7473699975013733,0.7060024997591973,0.0045332027121803,0.0074319082010257,43.63638990838944,5.003739331166379e-05,0.0014598457694753,-0.0014098083761636,1.0,0.992651945659675,0.9959920355133796,1.0,0.0
2002-07-12,0.7394999861717224,0.7455000281333923,0.7379999756813049,0.7455000281333923,503.0,-0.0060000419616699,0.0075000524520874,-0.008048345721318,0.7475099968910217,0.7064624997973442,0.0071203936560993,0.0088539050499738,43.63635838196227,-0.0010847535936633,0.0009509258968476,-0.0020356794905109,1.0,0.9899395678483524,0.991951654278682,1.0,0.0
2002-07-15,0.7335000038146973,0.7400000095367432,0.7329999804496765,0.7400000095367432,300.0,-0.0065000057220458,0.0070000290870666,-0.0081135665574331,0.7477199971675873,0.7068449997901917,0.0090664274479396,0.011020810943905,44.72050977145878,-0.0024401040581653,0.000272719905845,-0.0027128239640103,1.0,0.9905405013556028,0.9912162085969228,1.0,0.0
2002-07-16,0.7384999990463257,0.7390000224113464,0.734000027179718,0.734000027179718,375.0,0.0044999718666076,0.0049999952316284,0.0068166260472053,0.747889996767044,0.7072724997997284,0.0073006876523801,0.0103576325416646,49.397598148378215,-0.0030753208530934,-0.0003968882459426,-0.0026784326071508,1.0068119823521535,1.0,1.006130751634844,1.0,0.0
2002-07-17,0.7310000061988831,0.7459999918937683,0.7304999828338623,0.7440000176429749,239.0,-0.0130000114440917,0.015500009059906,-0.0101557113840593,0.748129997253418,0.7076899999380112,0.0056391550151307,0.0095307947927775,39.263813103222816,-0.0041362414654048,-0.001144758889835,-0.0029914825755697,1.0026881373701166,0.9818547923535254,0.9825268667529384,1.0,0.0
2002-07-18,0.7275000214576721,0.7304999828338623,0.7254999876022339,0.7300000190734863,801.0,-0.0024999976158142,0.0049999952316284,-0.0047879407818481,0.7484799981117248,0.7080599999427796,0.005049740571277,0.0103204178332434,36.52695380174274,-0.0051995114804415,-0.0019557094079563,-0.0032438020724851,1.0006848818456342,0.993835573488116,0.996575345821241,1.0,0.0
2002-07-19,0.7145000100135803,0.7200000286102295,0.7139999866485596,0.7200000286102295,304.0,-0.0055000185966491,0.0060000419616699,-0.0178694310112101,0.7483599984645843,0.7083825001120567,0.0090415663222896,0.013380745429558,29.78723674081739,-0.0070103420463899,-0.002966635935643,-0.0040437061107468,1.0,0.9916666087177088,0.9923610855859748,1.0,0.0
2002-07-22,0.7009999752044678,0.7049999833106995,0.7005000114440918,0.703000009059906,244.0,-0.0020000338554382,0.0044999718666076,-0.0188943801538308,0.7478299975395203,0.7086574998497963,0.0148281927036975,0.0166929863285457,14.054061716883837,-0.009426119858656,-0.0042585327202456,-0.0051675871384103,1.0028449135491022,0.9964438156705612,0.9971550016647756,1.0,0.0
2002-07-23,0.6934999823570251,0.7039999961853027,0.6924999952316284,0.7039999961853027,249.0,-0.0105000138282775,0.0115000009536743,-0.0106989916016116,0.7471999967098236,0.7089024996757507,0.0162749974148363,0.0191169002584709,12.562802029313502,-0.0118096931312114,-0.0057687648024388,-0.0060409283287726,1.0,0.9836647712841076,0.9850852075494702,1.0,0.0
2002-07-24,0.6924999952316284,0.6949999928474426,0.6769999861717224,0.6899999976158142,1141.0,0.0024999976158142,0.0180000066757202,-0.0014419425390582,0.7463899970054626,0.7091449996829033,0.0149816713386199,0.0198693047044173,14.124286175151523,-0.0136223527236303,-0.0073394823866771,-0.0062828703369531,1.0072463699259495,0.981159403639114,1.0036231849629746,1.0,0.0
2002-07-25,0.6869999766349792,0.703499972820282,0.6840000152587891,0.6924999952316284,367.0,-0.0055000185966491,0.0194999575614929,-0.0079422651762033,0.7454899966716766,0.7093999996781349,0.0106336831649498,0.0206788356486313,14.450855102812852,-0.0153260350533364,-0.0089367929200089,-0.0063892421333274,1.015884444280717,0.9877256606045228,0.9920577348237968,1.0,0.0
2002-07-26,0.6869999766349792,0.6934999823570251,0.6869999766349792,0.6915000081062317,0.0,-0.0045000314712524,0.0065000057220458,0.0,0.7444299960136413,0.7096399995684624,0.00577278097754,0.0206717860205833,6.32910819375283,-0.0164861732312732,-0.0104466689822618,-0.0060395042490113,1.002892225925305,0.993492362373825,0.993492362373825,1.0,0.0
2002-07-29,0.6949999928474426,0.6955000162124634,0.6915000081062317,0.6934999823570251,1149.0,0.0015000104904174,0.0040000081062316,0.0116448566005031,0.7434699964523316,0.7099399995803833,0.0037583312154533,0.0194839797106964,15.02890651378486,-0.0165690588496736,-0.0116711469557442,-0.0048979118939294,1.0028839710256958,0.9971161149218836,1.002162956782377,1.0,0.0
